ORD;REGION;PROV;COMUNA;UNIDAD_EDUCATIVA;RAMA_EDUCACIONAL;DEP;L_M_N;L_M_PROMEDIO;L_M_MAXIMO;L_M_MINIMO;L_N;L_PROMEDIO;L_MAXIMO;L_MINIMO;M_N;M_PROMEDIO;M_MAXIMO;M_MINIMO;H_CS_N;H_CS_PROMEDIO;H_CS_MAXIMO;H_CS_MINIMO;C_N;C_PROMEDIO;C_MAXIMO;C_MINIMO;NOTAS_N;NOTAS_PROMEDIO;NOTAS_MAXIMO;NOTAS_MINIMO;RANK_N;RANK_PROMEDIO;RANK_MAXIMO;RANK_MINIMO;RBD
515;5;MARGA MARGA;QUILPUE;COLEGIO LOS FUNDADORES DE QUILPUE;HC - DIURNO;SUBVENC;44;539.82;685.0;374.5;44;540.32;695;340;44;539.32;719;374;33;531.73;696;399;31;514.45;657;407;46;585.26;756;435;46;624.2;850;435;14576
516;5;MARGA MARGA;QUILPUE;COLEGIO LOS REYES;HC - DIURNO;SUBVENC;70;576.61;785.0;456.0;70;563.54;775;381;70;589.67;834;450;49;543.20;794;359;57;538.04;737;392;70;608.44;818;423;70;615.19;841;423;14359
517;5;MARGA MARGA;QUILPUE;COLEGIO MONTESOL 2;HC - DIURNO;SUBVENC;22;563.52;723.0;411.5;22;554.45;716;430;22;572.59;741;374;10;520.80;650;410;14;581.50;718;490;24;573.71;760;387;24;604.5;850;387;14775
518;5;MARGA MARGA;QUILPUE;COLEGIO NTRA. SEÑORA DE LAS MERCEDES;HC - DIURNO;SUBVENC;27;456.30;557.5;282.5;27;461.70;589;237;27;450.89;607;203;18;487.39;591;410;16;453.56;549;351;28;520.96;742;408;28;549.68;850;408;14237
519;5;MARGA MARGA;QUILPUE;COLEGIO PARTICULAR ADVENTISTA N° 185;HC - DIURNO;SUBVENC;81;476.32;640.5;311.0;81;475.62;677;289;81;477.02;659;282;39;500.10;735;399;54;452.43;660;285;83;581.34;770;418;83;595.66;834;418;14299
520;5;MARGA MARGA;QUILPUE;COLEGIO PASIONISTAS DE QUILPUE;HC - DIURNO;SUBVENC;26;551.35;718.0;408.0;26;560.12;695;407;26;542.58;741;393;16;572.75;726;464;16;547.69;677;407;27;571.26;777;445;27;584.41;839;445;40027
521;5;MARGA MARGA;QUILPUE;COLEGIO POETA DANIEL DE LA VEGA;HC - DIURNO;SUBVENC;28;470.79;582.5;331.5;28;472.07;625;289;28;469.50;594;330;23;493.22;591;326;11;475.09;559;351;29;479.69;595;369;29;483.45;624;369;14599
522;5;MARGA MARGA;QUILPUE;COLEGIO SAINT-LAWRENCE;HC - DIURNO;SUBVENC;17;493.50;586.0;317.5;17;488.12;601;242;17;498.88;604;393;11;466.64;574;343;14;464.93;534;309;17;501.35;713;328;17;562.06;850;328;14790
523;5;MARGA MARGA;QUILPUE;COLEGIO SAN ANTONIO;HC - DIURNO;SUBVENC;54;585.44;673.0;451.0;54;576.26;695;430;54;594.61;751;438;37;566.43;703;387;38;563.61;690;375;54;603.59;723;404;54;609.52;738;404;14912
524;5;MARGA MARGA;QUILPUE;COLEGIO THOMAS ALVA EDISON;HC - DIURNO;SUBVENC;24;548.96;634.0;440.0;24;549.08;661;430;24;548.83;651;438;15;561.80;726;471;17;521.24;598;351;24;509.63;696;377;24;546.75;850;377;14314
525;5;MARGA MARGA;QUILPUE;KING EDWARD'S SCHOOL;HC - DIURNO;SUBVENC;30;500.87;621.0;328.5;30;513.20;653;372;30;488.53;604;259;16;506.38;633;387;19;465.16;605;309;32;492.31;734;350;32;524.34;850;350;14527
526;5;MARGA MARGA;QUILPUE;LICEO JAVIERA CARRERA;HC - DIURNO;SUBVENC;28;458.79;594.5;362.5;28;472.75;625;317;28;444.82;579;306;19;492.37;646;359;15;434.47;539;285;28;503.07;704;399;28;517.89;806;399;1908
527;5;MARGA MARGA;LIMACHE;LICEO DE LIMACHE;HC - DIURNO;MUNICIPAL;11;496.27;673.0;380.0;11;529.00;695;389;11;463.55;651;330;8;481.75;659;243;5;485.20;605;422;13;572.38;781;373;13;610.31;850;373;1464
528;5;MARGA MARGA;LIMACHE;COLEGIO AMANCAY LIMACHE;HC - DIURNO;SUBVENC;33;490.56;651.0;352.0;33;485.61;646;317;33;495.52;656;306;26;488.88;646;286;23;440.83;613;261;33;603.73;809;445;33;621.33;850;445;14534
529;5;MARGA MARGA;LIMACHE;COLEGIO DE LA SANTA CRUZ;HC - DIURNO;SUBVENC;35;480.70;633.0;352.0;35;460.49;677;340;35;500.91;637;306;29;462.10;735;264;22;471.73;576;375;36;560.50;773;429;36;584.5;850;429;1478
530;5;MARGA MARGA;LIMACHE;COLEGIO INGLES RELIGIOSAS PASIONISTAS;HC - DIURNO;SUBVENC;27;541.33;689.5;339.0;27;537.93;716;372;27;544.74;690;306;17;543.06;710;343;17;529.06;616;309;27;553.89;702;404;27;610.19;850;404;1481
531;5;MARGA MARGA;LIMACHE;COLEGIO LIMACHE COLLEGE;HC - DIURNO;SUBVENC;65;477.95;617.5;329.0;65;489.49;633;242;65;466.42;634;234;44;478.95;646;343;41;467.44;633;309;67;465.39;678;322;67;474.75;744;322;1482
532;5;MARGA MARGA;LIMACHE;COLEGIO NACIONAL LIMACHE;HC - DIURNO;SUBVENC;40;595.93;674.0;400.0;40;584.48;685;407;40;607.38;741;393;17;596.82;710;374;28;558.46;669;437;40;557.80;725;393;40;575.85;815;393;14510
533;5;MARGA MARGA;LIMACHE;COLEGIO PAULA VIVANCO;HC - DIURNO;SUBVENC;30;470.15;693.0;290.0;30;465.60;807;274;30;474.70;601;306;27;503.63;685;264;19;429.00;545;261;30;527.57;744;406;30;588.73;850;406;14641
534;5;MARGA MARGA;LIMACHE;COLEGIO RUKA NEWEN;HC - DIURNO;SUBVENC;14;340.46;478.0;281.5;14;339.64;531;242;14;341.29;425;226;13;356.85;497;264;1;328.00;328;328;17;582.65;678;490;17;586.24;689;490;31444
535;5;MARGA MARGA;OLMUE;LICEO DE OLMUE;HC - DIURNO;MUNICIPAL;27;471.76;621.0;355.5;27;475.59;653;289;27;467.93;611;330;20;450.40;583;264;15;446.47;591;285;30;521.80;756;356;30;545.9;850;356;1489
536;5;MARGA MARGA;OLMUE;COLEGIO IGNACIO CARRERA PINTO;HC - DIURNO;SUBVENC;24;433.88;576.5;256.5;24;434.75;633;231;24;433.00;540;234;18;444.17;616;237;14;430.07;517;235;26;478.96;752;336;26;495.5;850;336;1500
537;5;MARGA MARGA;VILLA ALEMANA;COLEGIO CHARLES DARWIN F-403;HC - DIURNO;MUNICIPAL;66;472.77;666.5;278.0;66;463.44;695;226;66;482.11;656;282;40;454.88;655;264;33;468.67;663;224;67;537.64;814;375;67;550.28;850;375;1969
538;5;MARGA MARGA;VILLA ALEMANA;COLEGIO VICEALMTE. ARTURO WILSON N. (EX. F-413);HC - DIURNO;MUNICIPAL;13;417.58;539.5;329.0;13;424.23;606;305;13;410.92;536;306;11;439.27;612;307;2;379.00;407;351;14;478.79;674;377;14;512.57;850;377;1973
539;5;MARGA MARGA;VILLA ALEMANA;LICEO TECNICO PROF. MARY GRAHAM;HC - DIURNO;MUNICIPAL;40;522.34;688.0;353.5;40;530.55;695;257;40;514.13;681;374;28;530.11;726;359;20;548.55;650;437;41;519.39;777;420;41;558.41;850;420;1967
540;5;MARGA MARGA;VILLA ALEMANA;LICEO TECNOLOGICO VILLA ALEMANA;HC - DIURNO;MUNICIPAL;16;413.44;581.5;327.0;16;420.31;618;289;16;406.56;545;282;11;442.27;574;286;6;435.17;517;328;18;503.06;589;420;18;508.44;664;420;1958
541;5;MARGA MARGA;VILLA ALEMANA;COLEGIO ALTOMONTE;HC - DIURNO;PAGADO;21;570.95;710.5;457.5;21;574.48;762;444;21;567.43;727;461;13;567.46;669;485;14;511.50;602;309;21;574.43;781;445;21;578;801;445;14952
542;5;MARGA MARGA;VILLA ALEMANA;COLEGIO MONTESSORI MILLANTU;HC - DIURNO;PAGADO;18;503.03;685.0;324.0;18;508.11;669;274;18;497.94;701;306;17;514.53;655;410;10;487.40;677;351;18;619.06;787;494;18;664.22;850;494;40202
543;5;MARGA MARGA;VILLA ALEMANA;FUNDACION EDUC. COLEGIO CHAMPAGNAT;HC - DIURNO;PAGADO;89;660.65;828.0;461.5;89;657.18;839;452;89;664.12;834;471;37;635.54;850;514;62;680.68;809;490;90;620.84;793;449;90;635.17;847;449;11176
544;5;MARGA MARGA;VILLA ALEMANA;INTERNADO ALEMAN;HC - DIURNO;PAGADO;31;527.90;675.0;355.0;31;515.84;797;305;31;539.97;668;374;22;539.45;717;399;25;491.96;619;285;31;581.90;768;395;31;616.52;850;395;1989
545;5;MARGA MARGA;VILLA ALEMANA;SCUOLA ITALIANA VILLA ALEMANA;HC - DIURNO;PAGADO;19;542.89;702.0;361.0;19;548.21;736;381;19;537.58;727;306;12;520.17;641;440;15;537.00;778;351;19;638.89;795;429;19;668.11;850;429;40278
546;5;MARGA MARGA;VILLA ALEMANA;AMERICAN COLLEGE;HC - DIURNO;SUBVENC;39;504.09;660.5;351.5;39;499.28;677;329;39;508.90;651;374;24;544.17;735;326;26;480.12;778;261;39;548.21;789;408;39;565.31;850;408;14211
547;5;MARGA MARGA;VILLA ALEMANA;COLEGIO ALEXANDER FLEMING;HC - DIURNO;SUBVENC;69;490.91;769.5;324.0;69;487.45;725;257;69;494.38;834;330;43;496.63;664;231;54;490.07;799;285;73;554.36;797;387;73;568.38;850;387;12305
548;5;MARGA MARGA;VILLA ALEMANA;COLEGIO BOSTON;HC - DIURNO;SUBVENC;18;498.53;600.0;407.0;18;498.50;669;372;18;498.56;585;409;10;477.90;655;326;12;451.08;539;309;19;492.37;698;356;19;516.58;850;356;14580
549;5;MARGA MARGA;VILLA ALEMANA;COLEGIO ENTRE VALLES;HC - DIURNO;SUBVENC;37;423.65;579.0;293.0;37;447.14;601;340;37;400.16;557;234;26;443.65;620;231;17;410.82;534;235;40;459.88;629;336;40;467.7;705;336;14870
550;5;MARGA MARGA;VILLA ALEMANA;COLEGIO GALILEO GALILEI;HC - DIURNO;SUBVENC;18;504.56;725.0;385.5;18;501.06;775;305;18;508.06;675;353;16;513.81;646;387;12;542.58;682;407;19;525.89;801;420;19;539.58;850;420;11209
551;5;MARGA MARGA;VILLA ALEMANA;COLEGIO HISPANO;HC - DIURNO;SUBVENC;104;574.22;730.0;408.0;104;566.06;775;407;104;582.38;751;353;67;565.60;751;420;73;559.92;737;285;105;546.89;795;377;105;554.73;850;377;14363
552;5;MARGA MARGA;VILLA ALEMANA;COLEGIO JEAN PIAGET;HC - DIURNO;SUBVENC;31;508.13;648.0;297.5;31;503.32;677;242;31;512.94;719;330;20;483.65;659;264;18;495.72;623;328;31;479.48;758;350;31;509.16;850;350;1980
553;5;MARGA MARGA;VILLA ALEMANA;COLEGIO NACIONAL SANTA ANA;HC - DIURNO;SUBVENC;124;567.76;779.5;395.0;124;565.49;818;329;124;570.02;741;409;84;528.63;780;307;93;545.74;759;392;124;568.04;799;397;124;576.92;845;397;1977
554;5;MARGA MARGA;VILLA ALEMANA;COLEGIO NUEVA ESPERANZA;HC - DIURNO;SUBVENC;33;562.58;683.5;379.5;33;559.30;695;398;33;565.85;734;282;29;569.69;696;359;18;584.22;708;422;35;608.71;809;414;35;628.6;850;414;14313
555;5;MARGA MARGA;VILLA ALEMANA;COLEGIO NUEVO CHILENO BRITANICO;HC - DIURNO;SUBVENC;17;419.29;573.5;310.5;17;406.00;589;274;17;432.59;604;259;10;435.50;591;243;11;405.82;462;328;18;485.44;601;408;18;496.11;677;408;1987
556;5;MARGA MARGA;VILLA ALEMANA;COLEGIO NUEVO MILENIO;HC - DIURNO;SUBVENC;68;513.63;651.0;381.5;68;506.00;646;329;68;521.26;706;306;38;533.66;691;387;40;512.15;682;328;68;523.44;764;373;68;545.44;850;373;14674
557;5;MARGA MARGA;VILLA ALEMANA;COLEGIO ROBLES;HC - DIURNO;SUBVENC;11;555.14;646.5;489.5;11;557.91;661;444;11;552.36;675;425;8;578.25;685;497;9;524.22;714;328;11;594.73;729;490;11;617;789;490;40299
558;5;MARGA MARGA;VILLA ALEMANA;COLEGIO SAN AGUSTIN VILLA ALEMANA;HC - DIURNO;SUBVENC;23;445.98;578.5;295.0;23;445.96;589;237;23;446.00;589;330;13;451.54;591;326;14;467.14;616;328;23;471.83;698;397;23;491.74;850;397;14622
559;5;MARGA MARGA;VILLA ALEMANA;COLEGIO SAN NICOLAS;HC - DIURNO;SUBVENC;16;400.25;519.5;238.0;16;421.00;549;242;16;379.50;531;219;9;446.00;549;374;14;372.79;534;235;16;452.44;635;342;16;490.63;850;342;14778
560;5;MARGA MARGA;VILLA ALEMANA;LICEO JUAN XXIII - VILLA ALEMANA;HC - DIURNO;SUBVENC;102;588.47;779.5;427.5;102;563.13;807;329;102;613.80;834;480;65;571.28;794;359;81;549.12;686;285;102;608.11;807;441;102;617.14;848;441;40251
561;13;SANTIAGO;SANTIAGO;INSTITUTO NACIONAL GENERAL JOSE M. CARRERA;HC - DIURNO;MUNICIPAL;765;671.86;850.0;293.5;765;664.05;850;305;765;679.67;850;282;319;657.81;850;359;606;665.86;850;203;768;599.20;791;393;768;608.14;850;393;8485
562;13;SANTIAGO;SANTIAGO;INTERNADO  NACIONAL BARROS ARANA (EX.A-17);HC - DIURNO;MUNICIPAL;345;585.76;761.0;387.5;345;579.90;807;352;345;591.61;850;353;160;622.31;808;226;241;587.30;799;261;351;581.59;760;402;351;606.19;850;402;8499
563;13;SANTIAGO;SANTIAGO;LICEO A-10 MANUEL BARROS BORGOÑO;HC - DIURNO;MUNICIPAL;346;556.00;754.5;370.5;346;551.97;797;317;346;560.03;784;282;135;584.87;780;307;259;550.15;809;261;351;519.02;770;375;351;531.67;850;375;8492
564;13;SANTIAGO;SANTIAGO;LICEO CONFEDERACION SUIZA (EX. A-13);HC - DIURNO;MUNICIPAL;90;516.33;679.5;275.0;90;519.81;669;220;90;512.86;706;330;47;508.49;680;231;58;504.66;693;285;95;501.99;702;354;95;519.35;795;354;8495
565;13;SANTIAGO;SANTIAGO;LICEO DARIO ENRIQUE SALAS (EX. A-16);HC - DIURNO;MUNICIPAL;187;459.47;725.0;281.5;187;466.06;716;257;187;452.87;734;234;92;456.80;735;226;107;462.01;809;203;210;528.82;805;342;210;537.93;850;342;8498
566;13;SANTIAGO;SANTIAGO;LICEO DE APLICACION A-9;HC - DIURNO;MUNICIPAL;300;605.83;798.0;405.0;300;593.54;775;329;300;618.11;834;438;125;621.62;850;387;205;603.85;840;392;300;543.13;744;315;300;559.59;835;315;8491
567;13;SANTIAGO;SANTIAGO;LICEO ISAURA DINATOR DE GUZMAN (EX.A-4);HC - DIURNO;MUNICIPAL;46;482.33;715.0;323.0;46;512.07;762;242;46;452.59;668;282;29;497.00;710;343;27;492.48;718;309;50;535.64;723;408;50;548;798;408;8488
568;13;SANTIAGO;SANTIAGO;LICEO MIGUEL LUIS AMUNATEGUI (EX. A-2);HC - DIURNO;MUNICIPAL;147;471.42;662.0;274.0;147;482.39;669;242;147;460.45;671;219;72;486.03;650;326;89;468.75;629;235;141;510.73;719;387;141;522.73;788;387;8490
569;13;SANTIAGO;SANTIAGO;LICEO MUNICIPAL MIGUEL DE CERVANTES Y SAAVEDRA;HC - DIURNO;MUNICIPAL;117;465.39;654.5;309.5;117;470.60;685;226;117;460.19;656;282;53;503.51;703;374;70;465.40;703;309;132;522.95;795;373;132;538.76;850;373;24638
570;13;SANTIAGO;SANTIAGO;LICEO N° 1 JAVIERA CARRERA (EX.A-1);HC - DIURNO;MUNICIPAL;400;626.75;787.5;476.5;400;635.99;807;444;400;617.51;768;438;158;645.84;794;485;289;630.43;809;422;404;591.67;766;395;404;608.69;841;395;8487
571;13;SANTIAGO;SANTIAGO;LICEO POLIVALENTE LIB. GENERAL JOSE DE SAN MARTIN;HC - DIURNO;MUNICIPAL;29;465.45;635.0;290.0;29;471.48;669;274;29;459.41;601;282;20;497.20;595;343;18;451.44;647;328;28;496.75;698;342;28;536.46;850;342;8496
572;13;SANTIAGO;SANTIAGO;LICEO REPUBLICA DE BRASIL;HC - DIURNO;MUNICIPAL;12;526.00;735.0;419.5;12;536.00;705;389;12;516.00;817;374;6;530.50;655;359;7;501.14;653;422;12;497.33;637;418;12;549.83;828;418;8535
573;13;SANTIAGO;SANTIAGO;LICEO TERESA PRATS  DE SARRATEA - A N° 7;HC - DIURNO;MUNICIPAL;127;533.63;698.5;355.5;127;535.36;818;352;127;531.91;671;234;59;556.90;794;359;100;519.58;663;285;130;597.12;760;431;130;611.34;835;431;8489
574;13;SANTIAGO;SANTIAGO;COLEGIO HISPANO AMERICANO;HC - DIURNO;PAGADO;78;583.68;773.0;374.5;78;581.69;762;340;78;585.67;784;330;33;595.91;794;430;53;556.60;778;309;78;567.49;809;373;78;586.64;850;373;8754
575;13;SANTIAGO;SANTIAGO;COLEGIO PEDRO DE VALDIVIA-AGUSTINAS;HC - DIURNO;PAGADO;101;649.71;796.0;528.5;101;629.81;797;452;101;669.61;834;526;42;652.69;794;508;69;664.55;788;524;101;627.24;779;445;101;638.73;836;445;11962
576;13;SANTIAGO;SANTIAGO;COLEGIO SAN IGNACIO;HC - DIURNO;PAGADO;88;628.74;787.5;411.5;88;632.64;807;352;88;624.85;834;450;56;652.09;836;420;48;630.73;840;462;89;570.79;787;423;89;580.25;842;423;8609
577;13;SANTIAGO;SANTIAGO;COLEGIO SANTA CECILIA;HC - DIURNO;PAGADO;20;520.90;660.0;379.0;20;536.20;677;317;20;505.60;651;306;14;515.00;659;286;13;460.92;672;285;20;508.55;655;373;20;525.95;747;373;8759
578;13;SANTIAGO;SANTIAGO;COLEGIO SANTA ELENA CARMELITAS MISIONERAS;HC - DIURNO;PAGADO;23;573.13;669.5;480.5;23;589.57;725;452;23;556.70;690;450;16;593.50;751;497;11;601.09;703;450;23;571.52;777;425;23;592.39;850;425;8762
579;13;SANTIAGO;SANTIAGO;FUNDACION EDUC. COLEGIO DE LOS SAGRADOS CORAZONES;HC - DIURNO;PAGADO;121;637.24;783.0;482.0;121;629.58;839;430;121;644.90;850;393;57;660.82;822;479;75;651.59;840;437;121;627.58;811;474;121;634.21;848;474;8757
580;13;SANTIAGO;SANTIAGO;INSTITUTO ALONSO DE ERCILLA;HC - DIURNO;PAGADO;124;669.71;820.5;527.5;124;655.94;807;484;124;683.48;850;549;62;713.23;836;430;64;697.88;850;490;124;605.27;783;435;124;616.2;837;435;8748
581;13;SANTIAGO;SANTIAGO;INSTITUTO ARTISTICO DE ESTUDIOS SECUNDARIOS U. DE CHILE;HC - DIURNO;PAGADO;18;521.58;634.5;433.0;18;546.61;695;416;18;496.56;651;374;17;540.29;669;343;1;534.00;534;534;18;519.78;657;433;18;545.17;850;433;11766
582;13;SANTIAGO;SANTIAGO;SAINT ROSE SCHOOL;HC - DIURNO;PAGADO;30;585.68;687.5;472.0;30;571.30;695;398;30;600.07;727;461;9;578.56;674;539;21;585.90;724;422;30;545.57;708;412;30;569.5;808;412;8755
583;13;SANTIAGO;SANTIAGO;CENTRO DE EDUCACION INTEGRAL DE ADULTOS ACUARIO;HC - DIURNO;SUBVENC;1;514.50;514.5;514.5;1;526.00;526;526;1;503.00;503;503;1;539.00;539;539;;;;;;;;;;;;;31167
584;13;SANTIAGO;SANTIAGO;CENTRO EDUCATIVO SALESIANOS ALAMEDA;HC - DIURNO;SUBVENC;152;602.91;718.5;476.5;152;600.39;786;459;152;605.44;784;450;65;601.88;780;430;108;610.35;744;462;150;563.38;750;410;150;582.5;833;410;8603
585;13;SANTIAGO;SANTIAGO;COLEGIO ADVENTISTA PORVENIR;HC - DIURNO;SUBVENC;63;518.27;752.0;331.5;63;533.43;736;362;63;503.11;768;282;25;567.20;735;440;47;524.49;714;375;66;551.79;805;381;66;559.32;850;381;8680
586;13;SANTIAGO;SANTIAGO;COLEGIO ALTO PALENA ;HC - DIURNO;SUBVENC;31;506.76;638.0;269.5;31;516.32;633;305;31;497.19;663;234;12;521.25;717;410;24;484.21;619;235;33;551.52;708;412;33;587.42;827;412;8598
587;13;SANTIAGO;SANTIAGO;COLEGIO EXCELSIOR;HC - DIURNO;SUBVENC;119;559.66;710.5;386.5;119;546.29;695;381;119;573.03;768;282;66;556.88;780;430;93;536.84;759;328;119;505.52;723;387;119;513.55;797;387;8756
588;13;SANTIAGO;SANTIAGO;COLEGIO FILIPENSE;HC - DIURNO;SUBVENC;63;571.92;729.5;377.0;63;565.35;807;329;63;578.49;834;425;37;575.35;717;374;33;582.27;677;392;64;574.55;746;439;64;590.89;826;439;8791
589;13;SANTIAGO;SANTIAGO;COLEGIO FRANCISCO ARRIARAN;HC - DIURNO;SUBVENC;77;562.10;691.0;367.0;77;564.52;716;381;77;559.69;713;353;47;573.74;780;374;39;582.92;730;375;79;553.11;715;391;79;574.48;796;391;8658
590;13;SANTIAGO;SANTIAGO;COLEGIO MANUEL JOSE IRARRAZAVAL;HC - DIURNO;SUBVENC;34;478.84;700.5;299.5;34;479.97;716;274;34;477.71;685;282;18;462.89;595;307;16;518.69;672;392;35;459.94;672;340;35;473.17;809;340;8676
591;13;SANTIAGO;SANTIAGO;COLEGIO MARIA AUXILIADORA DE SANTIAGO;HC - DIURNO;SUBVENC;58;570.94;735.0;387.5;58;563.76;725;389;58;578.12;817;353;22;561.18;726;243;42;555.98;690;261;59;547.29;773;358;59;565.68;850;358;25509
592;13;SANTIAGO;SANTIAGO;COLEGIO MARIA LUISA VILLALON;HC - DIURNO;SUBVENC;36;522.15;690.0;373.0;36;527.08;736;305;36;517.22;644;306;26;521.54;680;286;23;510.00;672;392;39;588.67;777;416;39;612.72;850;416;8740
593;13;SANTIAGO;SANTIAGO;COLEGIO METODISTA DE SANTIAGO;HC - DIURNO;SUBVENC;18;466.31;594.5;280.5;18;470.44;669;231;18;462.17;564;226;7;539.57;620;457;12;476.58;595;392;18;509.28;649;418;18;553.72;815;418;25359
594;13;SANTIAGO;SANTIAGO;COLEGIO NUESTRA SEÑORA DE ANDACOLLO;HC - DIURNO;SUBVENC;80;554.13;694.5;411.0;80;561.85;762;372;80;546.41;701;306;39;577.18;751;399;52;534.00;697;285;83;566.05;775;416;83;586.12;850;416;8611
595;13;SANTIAGO;SANTIAGO;COLEGIO ORATORIO DON BOSCO;HC - DIURNO;SUBVENC;68;593.89;798.0;415.5;68;582.78;797;317;68;605.00;834;409;31;613.81;850;430;44;580.05;799;351;67;605.78;811;433;67;621.81;850;433;8697
596;13;SANTIAGO;SANTIAGO;COLEGIO OZANAM;HC - DIURNO;SUBVENC;64;510.33;667.5;341.0;64;508.72;695;274;64;511.94;668;353;33;524.27;766;286;33;483.55;677;285;64;521.86;708;373;64;551.03;840;373;25185
597;13;SANTIAGO;SANTIAGO;COLEGIO PARTICULAR LORD COCHRANE;HC - DIURNO;SUBVENC;31;466.84;628.0;288.0;31;493.55;677;257;31;440.13;589;234;18;474.33;655;307;10;458.60;591;261;40;526.80;770;399;40;558.98;850;399;11767
598;13;SANTIAGO;SANTIAGO;COLEGIO PARTICULAR LORENZO SAZIE;HC - DIURNO;SUBVENC;70;481.77;597.5;339.0;70;490.44;639;305;70;473.10;656;234;39;489.10;612;286;38;464.71;613;235;78;529.14;723;381;78;551.47;850;381;8649
599;13;SANTIAGO;SANTIAGO;COLEGIO PARTICULAR NUEVO DIEGO DE ALMAGRO;HC - DIURNO;SUBVENC;24;499.94;607.0;377.5;24;493.71;625;362;24;506.17;601;393;9;503.56;624;410;20;466.65;559;375;24;532.63;614;412;24;585.88;733;412;25269
600;13;SANTIAGO;SANTIAGO;COLEGIO POLIVALENTE MANUEL BAQUEDANO;HC - DIURNO;SUBVENC;46;510.09;669.5;365.0;46;512.50;695;305;46;507.67;663;353;25;517.80;685;343;25;493.20;650;328;47;535.68;736;367;47;559.66;850;367;8646
601;13;SANTIAGO;SANTIAGO;COLEGIO POLIVALENTE SANTA FAMILIA;HC - DIURNO;SUBVENC;84;530.50;735.0;351.0;84;529.19;775;289;84;531.81;701;330;32;536.16;726;326;55;495.98;708;285;86;568.87;734;389;86;586.06;801;389;8615
602;13;SANTIAGO;SANTIAGO;COLEGIO SAN ANTONIO;HC - DIURNO;SUBVENC;43;545.99;696.5;434.0;43;543.23;705;398;43;548.74;768;409;25;559.64;751;420;23;555.35;714;392;44;543.27;736;377;44;607.2;850;377;8652
603;13;SANTIAGO;SANTIAGO;COLEGIO SAN SEBASTIAN;HC - DIURNO;SUBVENC;32;485.14;605.0;357.0;32;488.78;606;329;32;481.50;604;330;15;509.60;603;359;19;470.74;563;351;32;491.97;622;340;32;540.06;787;340;8620
604;13;SANTIAGO;SANTIAGO;COLEGIO SANTA CRUZ;HC - DIURNO;SUBVENC;69;564.72;684.5;416.0;69;575.10;725;352;69;554.33;713;425;31;575.13;691;307;50;569.72;751;407;68;575.47;773;414;68;581.41;814;414;8604
605;13;SANTIAGO;SANTIAGO;COLEGIO SANTA ISABEL;HC - DIURNO;SUBVENC;25;454.96;584.5;305.5;25;462.80;594;305;25;447.12;604;282;15;493.00;535;410;13;463.85;567;309;27;519.11;754;365;27;583.67;850;365;8666
606;13;SANTIAGO;SANTIAGO;COLEGIO SANTA MARIA DE SANTIAGO;HC - DIURNO;SUBVENC;177;503.57;681.0;269.5;177;504.39;725;257;177;502.76;690;259;103;491.01;685;231;106;474.14;650;224;183;492.43;721;342;183;506.56;817;342;8627
607;13;SANTIAGO;SANTIAGO;COLEGIO SANTA TERESITA DEL NIÑO JESUS;HC - DIURNO;SUBVENC;56;487.11;666.5;321.0;56;497.38;685;257;56;476.84;651;306;31;514.48;620;374;34;486.24;647;285;55;543.84;754;393;55;569.11;850;393;8675
608;13;SANTIAGO;SANTIAGO;COLEGIO VICTORIA PRIETO;HC - DIURNO;SUBVENC;29;459.12;560.0;357.5;29;461.41;554;329;29;456.83;589;330;18;475.67;591;326;21;448.14;576;230;29;537.10;717;408;29;566.55;850;408;8671
609;13;SANTIAGO;SANTIAGO;COLEGIO WUNMAN;HC - DIURNO;SUBVENC;9;459.83;559.0;351.5;9;473.56;554;416;9;446.11;564;259;6;491.83;539;464;5;419.40;450;351;11;412.64;519;303;11;426.82;594;303;8601
610;13;SANTIAGO;SANTIAGO;INSTITUTO DE ENSEÑANZA MEDIA CLAUDIO MATTE;HC - DIURNO;SUBVENC;112;551.45;721.5;357.0;112;555.06;762;289;112;547.84;701;393;50;576.74;735;399;73;544.85;686;309;114;572.97;783;406;114;587.68;850;406;8618
611;13;SANTIAGO;SANTIAGO;LICEO INDUSTRIAL ITALIA;HC - DIURNO;SUBVENC;32;532.89;667.0;387.0;32;525.78;695;317;32;540.00;701;393;14;565.57;710;399;20;499.80;666;328;35;513.86;762;391;35;534.57;850;391;8660
612;13;SANTIAGO;SANTIAGO;LICEO JOSE MIGUEL CARRERA;HC - DIURNO;SUBVENC;21;489.29;599.5;361.0;21;497.95;646;317;21;480.62;564;306;9;527.22;612;410;13;425.31;549;285;24;484.00;641;365;24;514.13;766;365;8768
613;13;SANTIAGO;SANTIAGO;LICEO JOSE MIGUEL INFANTE;HC - DIURNO;SUBVENC;77;559.77;755.5;305.5;77;561.29;725;305;77;558.26;834;306;32;586.34;780;374;54;537.67;703;235;77;593.40;797;375;77;610.1;850;375;8592
614;13;SANTIAGO;SANTIAGO;LICEO NUEVO HISPANO CHILENO;HC - DIURNO;SUBVENC;47;525.55;779.5;293.0;47;534.79;797;352;47;516.32;784;234;26;539.23;780;326;26;474.69;751;285;48;513.46;706;371;48;537.94;821;371;8639
