"REGION","PROV","COMUNA","UNIDAD_EDUCATIVA","RAMA_EDUCACIONAL","DEP","L_M_N","L_M_PROMEDIO","L_M_MAXIMO","L_M_MINIMO","L_N","L_PROMEDIO","L_MAXIMO","L_MINIMO","M_N","M_PROMEDIO","M_MAXIMO","M_MINIMO","H_CS_N","H_CS_PROMEDIO","H_CS_MAXIMO","H_CS_MINIMO","C_N","C_PROMEDIO","C_MAXIMO","C_MINIMO","NOTAS_N","NOTAS_PROMEDIO","NOTAS_MAXIMO","NOTAS_MINIMO","RANK_N","RANK_PROMEDIO","RANK_MAXIMO","RANK_MINIMO","RBD"
14,"DEL RANCO","LA UNION","COLEGIO VIMAGIO","HC - DIURNO","SUBVENC",26,"488.00","598.0","359.5",26,"481.58",625,329,26,"494.42",579,330,9,"510.11",603,430,22,"479.18",602,375,26,"538.54",674,443,26,"545.92",712,443,31005
14,"DEL RANCO","FUTRONO","COLEGIO JOSE MANUEL BALMACEDA F.","HC - DIURNO","MUNICIPAL",14,"414.32","474.0","278.0",14,"432.07",554,274,14,"396.57",471,282,11,"436.82",535,326,5,"381.20",437,351,16,"535.13",692,410,16,"569.75",850,410,6983
14,"DEL RANCO","FUTRONO","LICEO RURAL LLIFEN","HC - DIURNO","MUNICIPAL",6,"481.25","573.0","387.5",6,"503.50",606,422,6,"459.00",540,353,3,"412.67",525,264,5,"424.20",539,328,8,"491.75",620,389,8,"519.5",751,389,11591
14,"DEL RANCO","FUTRONO","COLEGIO MARIA DEOGRACIA","HC - DIURNO","SUBVENC",11,"424.55","473.5","373.0",11,"417.82",491,372,11,"431.27",509,374,3,"443.00",485,387,6,"376.33",497,309,11,"533.55",612,404,11,"557",669,404,7004
14,"DEL RANCO","FUTRONO","LICEO SAN CONRADO","HC - DIURNO","SUBVENC",80,"473.06","639.0","341.0",80,"465.74",695,257,80,"480.39",617,306,28,"461.68",637,307,50,"443.82",549,261,81,"536.28",734,387,81,"553.15",844,387,7006
14,"DEL RANCO","LAGO RANCO","LICEO ANTONIO VARAS (EX. B-15)","HC - DIURNO","MUNICIPAL",52,"437.13","558.5","259.5",52,"433.65",549,237,52,"440.62",592,282,26,"408.62",558,264,31,"419.16",616,261,58,"564.21",702,385,58,"576.26",770,385,7299
14,"DEL RANCO","RIO BUENO","ESCUELA RURAL CRUCERO","HC - DIURNO","MUNICIPAL",8,"418.19","467.0","355.0",8,"422.75",477,317,8,"413.63",496,330,6,"428.33",497,326,1,"392.00",392,392,14,"469.50",635,356,14,"471.36",652,356,7240
14,"DEL RANCO","RIO BUENO","LICEO VICENTE PEREZ ROSALES B-14","HC - DIURNO","MUNICIPAL",54,"474.97","638.5","324.0",54,"469.24",639,274,54,"480.70",675,259,37,"479.54",624,343,35,"498.63",672,351,64,"570.05",766,410,64,"590.77",850,410,7236
14,"DEL RANCO","RIO BUENO","COLEGIO PART. CARDENAL RAUL SILVA HENRIQUEZ","HC - DIURNO","SUBVENC",29,"424.78","553.5","305.0",29,"428.00",554,257,29,"421.55",553,330,17,"408.41",565,264,21,"409.81",534,261,31,"539.52",704,391,31,"561.71",802,391,22495
14,"DEL RANCO","RIO BUENO","COLEGIO SANTA CRUZ","HC - DIURNO","SUBVENC",73,"535.86","806.0","377.0",73,"536.10",762,329,73,"535.62",850,374,41,"515.73",836,387,62,"495.90",840,285,73,"594.07",770,490,73,"607.9",850,490,7276
10,"OSORNO","OSORNO","LICEO CARMELA CARVAJAL DE PRAT (EX.A-18)","HC - DIURNO","MUNICIPAL",246,"532.39","715.0","372.5",246,"531.00",749,274,246,"533.79",834,374,124,"551.69",794,307,152,"523.42",708,285,255,"515.27",732,383,255,"524.71",817,383,7325
10,"OSORNO","OSORNO","LICEO ELEUTERIO RAMIREZ (EX.B-19)","HC - DIURNO","MUNICIPAL",124,"462.27","671.0","329.0",124,"461.35",705,289,124,"463.18",663,282,75,"488.65",641,286,57,"437.05",666,309,138,"501.33",764,361,138,"524.51",850,361,7329
10,"OSORNO","OSORNO","LICEO RAHUE","HC - DIURNO","MUNICIPAL",10,"394.75","507.0","248.0",10,"379.20",526,215,10,"410.30",560,259,8,"411.75",497,286,3,"293.00",309,261,16,"452.19",546,340,16,"503.94",750,340,7328
10,"OSORNO","OSORNO","COLEGIO SAN MATEO","HC - DIURNO","PAGADO",96,"627.09","807.0","465.0",96,"607.64",797,416,96,"646.54",817,471,47,"607.55",836,374,73,"593.96",730,351,96,"572.29",756,397,96,"590.29",841,397,7406
10,"OSORNO","OSORNO","INSTITUTO ALEMAN DE OSORNO","HC - DIURNO","PAGADO",63,"633.94","804.5","475.5",63,"620.84",818,464,63,"647.03",850,471,33,"630.82",794,457,45,"656.07",819,437,63,"583.32",783,418,63,"602.97",850,418,7415
10,"OSORNO","OSORNO","LICEO ALIANZA FRANCESA CLAUDE GAY","HC - DIURNO","PAGADO",43,"655.02","776.0","535.0",43,"637.02",818,496,43,"673.02",850,520,13,"615.54",743,497,31,"674.06",819,545,43,"626.33",785,445,43,"642.86",850,445,7414
10,"OSORNO","OSORNO","LICEO OSORNO COLLEGE","HC - DIURNO","PAGADO",76,"622.05","765.5","473.0",76,"607.78",797,444,76,"636.33",817,450,33,"623.36",751,519,60,"627.15",819,450,76,"570.88",799,420,76,"588.46",850,420,7416
10,"OSORNO","OSORNO","BLAS PASCAL SCHOOL","HC - DIURNO","SUBVENC",26,"560.21","676.0","424.0",26,"544.58",695,352,26,"575.85",734,480,10,"636.00",685,519,18,"584.00",714,472,26,"563.81",708,459,26,"589.62",835,459,22236
10,"OSORNO","OSORNO","COLEGIO ANDALUE","HC - DIURNO","SUBVENC",26,"515.54","649.5","427.5",26,"501.69",685,352,26,"529.38",637,393,13,"505.00",612,410,14,"500.71",591,309,26,"501.00",659,363,26,"502.73",677,363,40284
10,"OSORNO","OSORNO","COLEGIO ARTISTICO SANTA CECILIA","HC - DIURNO","SUBVENC",23,"472.07","558.5","362.0",23,"498.13",594,274,23,"446.00",574,234,9,"550.89",600,449,16,"423.56",571,285,23,"540.96",688,420,23,"568.26",838,420,22007
10,"OSORNO","OSORNO","COLEGIO CORDILLERA","HC - DIURNO","SUBVENC",25,"468.50","719.5","299.0",25,"468.12",705,289,25,"468.88",734,226,10,"448.00",549,343,17,"476.88",697,285,26,"493.12",661,395,26,"542.81",850,395,22523
10,"OSORNO","OSORNO","COLEGIO CREACION OSORNO","HC - DIURNO","SUBVENC",55,"575.05","690.0","367.0",55,"576.25",725,231,55,"573.85",741,438,31,"576.58",710,307,33,"555.42",708,230,55,"575.62",748,420,55,"592.24",821,420,22410
10,"OSORNO","OSORNO","COLEGIO EMPRENDER OSORNO","HC - DIURNO","SUBVENC",37,"525.70","661.5","421.5",37,"535.97",705,372,37,"515.43",690,374,14,"597.64",710,410,22,"506.27",623,328,37,"543.32",725,416,37,"556.03",799,416,22191
10,"OSORNO","OSORNO","COLEGIO PROYECCION SIGLO XXI","HC - DIURNO","SUBVENC",12,"596.21","668.0","524.5",12,"578.08",661,464,12,"614.33",701,526,2,"605.50",616,595,11,"566.55",666,450,12,"560.50",647,461,12,"618.08",771,461,22224
10,"OSORNO","OSORNO","COLEGIO SAINT THOMAS COLLEGE","HC - DIURNO","SUBVENC",22,"565.91","673.5","462.0",22,"548.05",646,444,22,"583.77",701,471,8,"598.50",669,514,17,"539.35",613,450,22,"487.18",708,416,22,"492.09",767,416,12183
10,"OSORNO","OSORNO","COLEGIO SAN ALBERTO HURTADO","HC - DIURNO","SUBVENC",24,"585.63","682.0","482.0",24,"592.92",685,464,24,"578.33",695,425,16,"594.63",710,449,14,"562.07",672,407,24,"545.88",725,449,24,"585.71",850,449,22542
10,"OSORNO","OSORNO","COLEGIO SAN JOSE","HC - DIURNO","SUBVENC",25,"572.72","705.5","454.5",25,"599.16",736,430,25,"546.28",675,425,13,"557.85",674,420,14,"567.50",640,462,25,"539.72",719,451,25,"569.16",850,451,7388
10,"OSORNO","OSORNO","COLEGIO SANTA MARTA","HC - DIURNO","SUBVENC",61,"553.39","710.0","442.5",61,"547.23",762,329,61,"559.54",741,374,30,"557.70",696,449,43,"560.72",714,450,61,"576.74",799,445,61,"590.26",850,445,7401
10,"OSORNO","OSORNO","LICEO PREMILITAR HEROES DE LA CONCEPCION","HC - DIURNO","SUBVENC",7,"462.43","522.5","346.5",7,"467.14",565,340,7,"457.71",564,353,5,"423.80",497,343,2,"385.50",462,309,15,"486.20",595,402,15,"495.8",657,402,22114
10,"OSORNO","OSORNO","SOCIEDAD EDUCACIONAL STAR COLLEGE LTDA.","HC - DIURNO","SUBVENC",16,"551.19","690.0","399.0",16,"557.13",705,389,16,"545.25",675,393,10,"581.40",659,514,11,"522.18",595,437,17,"493.76",740,338,17,"529.29",850,338,22029
10,"OSORNO","PUERTO OCTAY","LICEO BENJAMIN MUÑOZ GAMERO","HC - DIURNO","MUNICIPAL",11,"439.18","507.0","364.0",11,"445.55",576,317,11,"432.82",509,330,7,"501.57",620,430,8,"419.25",524,328,18,"492.89",585,423,18,"522.5",708,423,22050
10,"OSORNO","PUERTO OCTAY","COLEGIO SAN VICENTE DE PAUL","HC - DIURNO","SUBVENC",22,"445.11","557.0","335.0",22,"410.91",554,317,22,"479.32",594,330,17,"397.65",485,237,10,"420.60",529,309,26,"501.27",740,399,26,"516.92",850,399,22234
10,"OSORNO","PURRANQUE","LICEO TOMAS BURGOS","HC - DIURNO","MUNICIPAL",34,"476.60","615.5","352.0",34,"473.15",639,289,34,"480.06",617,306,28,"473.68",612,264,28,"445.68",553,261,36,"554.94",766,389,36,"581.11",850,389,7505
10,"OSORNO","PURRANQUE","COLEGIO INGLES","HC - DIURNO","SUBVENC",31,"450.19","553.5","317.5",31,"446.74",582,329,31,"453.65",574,306,14,"475.57",545,387,25,"454.84",587,328,30,"490.97",637,375,30,"505.83",729,375,22358
10,"OSORNO","PURRANQUE","COLEGIO PRECIOSA SANGRE","HC - DIURNO","SUBVENC",77,"542.82","736.5","372.5",77,"533.65",807,340,77,"551.99",834,374,41,"531.98",751,343,65,"539.92",693,351,77,"515.86",777,371,77,"524.66",842,371,22454
10,"OSORNO","PURRANQUE","COLEGIO SANTA RITA DE CASCIA","HC - DIURNO","SUBVENC",1,"438.00","438.0","438.0",1,"438.00",438,438,1,"438.00",438,438,NA,"",NA,NA,1,"285.00",285,285,1,"548.00",548,548,1,"576",576,576,22637
10,"OSORNO","PURRANQUE","FAYOL SCHOOL","HC - DIURNO","SUBVENC",10,"469.35","571.5","382.5",10,"449.60",554,317,10,"489.10",617,393,4,"495.75",591,440,10,"437.90",534,351,11,"574.27",713,439,11,"654.64",850,439,22322
10,"OSORNO","PUYEHUE","LICEO LAS AMERICAS","HC - DIURNO","MUNICIPAL",19,"438.26","532.5","329.5",19,"438.32",520,274,19,"438.21",545,330,9,"440.89",514,359,9,"438.33",545,351,27,"600.37",734,472,27,"636.74",840,472,22021
10,"OSORNO","RIO NEGRO","LICEO JOSE TORIBIO MEDINA (EX.C-21)","HC - DIURNO","MUNICIPAL",23,"448.89","552.5","368.0",23,"440.65",576,362,23,"457.13",568,374,12,"447.50",535,374,10,"419.30",534,309,24,"548.92",729,399,24,"593.25",850,399,7542
10,"OSORNO","SAN PABLO","LICEO FRAY PABLO DE ROYO","HC - DIURNO","MUNICIPAL",3,"386.17","400.5","363.0",3,"346.00",416,305,3,"426.33",496,374,2,"366.50",374,359,NA,"",NA,NA,3,"455.67",480,423,3,"455.67",480,423,22113
10,"LLANQUIHUE","PUERTO MONTT","ESCUELA DARIO SALAS","HC - DIURNO","MUNICIPAL",31,"466.69","624.5","285.5",31,"451.42",576,242,31,"481.97",706,282,17,"479.00",633,343,20,"468.70",595,328,40,"472.63",676,322,40,"486.75",794,322,7639
10,"LLANQUIHUE","PUERTO MONTT","ESCUELA DE CULTURA Y DIFUSION ARTISTICA","HC - DIURNO","MUNICIPAL",10,"484.15","545.5","426.0",10,"502.30",571,452,10,"466.00",536,393,9,"530.56",659,440,1,"375.00",375,375,10,"563.30",651,498,10,"569.4",669,498,7650
10,"LLANQUIHUE","PUERTO MONTT","LICEO ANDRES BELLO C-35","HC - DIURNO","MUNICIPAL",37,"431.91","571.5","235.5",37,"446.73",601,237,37,"417.08",549,234,22,"433.68",558,226,17,"420.41",517,261,55,"471.42",678,365,55,"502.38",850,365,7629
10,"LLANQUIHUE","PUERTO MONTT","LICEO CIENT. HUM. BENJAMIN VICUÑA MACKENNA","HC - DIURNO","MUNICIPAL",25,"396.98","564.0","266.5",25,"403.68",565,274,25,"390.28",585,259,15,"412.67",535,286,15,"388.33",490,235,28,"477.79",655,379,28,"507.75",833,379,22544
10,"LLANQUIHUE","PUERTO MONTT","LICEO ISIDORA ZEGERS DE HUNEEUS","HC - DIURNO","MUNICIPAL",138,"521.84","712.5","351.5",138,"525.34",786,329,138,"518.33",675,259,77,"532.73",680,359,96,"504.34",677,261,143,"558.43",773,406,143,"575.92",850,406,7628
10,"LLANQUIHUE","PUERTO MONTT","LICEO MANUEL MONTT","HC - DIURNO","MUNICIPAL",135,"545.39","763.0","355.5",135,"538.46",807,289,135,"552.32",768,330,70,"570.56",735,387,108,"533.64",724,375,137,"577.65",768,412,137,"587.84",821,412,7627
10,"LLANQUIHUE","PUERTO MONTT","LICEO RURAL LAS QUEMAS","HC - DIURNO","MUNICIPAL",14,"437.96","554.5","269.5",14,"439.43",594,257,14,"436.50",585,282,9,"436.89",545,326,3,"471.00",534,407,16,"431.31",589,315,16,"531.94",850,315,22086
10,"LLANQUIHUE","PUERTO MONTT","COLEGIO PUMAHUE","HC - DIURNO","PAGADO",44,"625.76","746.5","535.5",44,"616.93",818,444,44,"634.59",768,536,25,"621.80",751,508,34,"582.47",768,450,44,"590.48",777,449,44,"619.2",850,449,22506
10,"LLANQUIHUE","PUERTO MONTT","COLEGIO SAN FRANCISCO JAVIER","HC - DIURNO","PAGADO",64,"633.55","771.5","487.0",64,"620.56",797,416,64,"646.53",801,496,35,"665.31",780,479,36,"618.75",799,351,64,"594.63",756,427,64,"600.92",787,427,7700
10,"LLANQUIHUE","PUERTO MONTT","INSTITUTO ALEMAN DE PUERTO MONTT","HC - DIURNO","PAGADO",40,"687.20","756.5","578.5",40,"687.20",807,543,40,"687.20",817,604,17,"702.24",794,607,26,"692.96",809,571,40,"665.03",770,548,40,"677.58",812,548,7717
10,"LLANQUIHUE","PUERTO MONTT","THE AMERICAN SCHOOL","HC - DIURNO","PAGADO",25,"629.20","736.5","537.0",25,"615.92",725,430,25,"642.48",768,540,8,"674.88",751,591,18,"630.94",759,517,25,"628.88",779,509,25,"658.2",850,509,7718
10,"LLANQUIHUE","PUERTO MONTT","COLEGIO ARRIARAN BARROS","HC - DIURNO","SUBVENC",74,"601.16","738.0","499.5",74,"595.16",775,438,74,"607.15",817,496,44,"609.34",822,399,58,"604.36",751,481,74,"554.85",760,399,74,"566.82",821,399,7701
10,"LLANQUIHUE","PUERTO MONTT","COLEGIO CATOLICO BEATO FEDERICO OZANAM","HC - DIURNO","SUBVENC",52,"481.77","635.0","306.5",52,"481.19",661,220,52,"482.35",624,306,31,"512.32",691,286,31,"496.97",602,285,53,"508.49",777,334,53,"544.6",850,334,22192
10,"LLANQUIHUE","PUERTO MONTT","COLEGIO CHILENO NORTEAMERICANO","HC - DIURNO","SUBVENC",37,"528.84","652.5","375.5",37,"541.35",661,398,37,"516.32",681,353,16,"573.56",680,420,25,"525.04",708,375,38,"546.63",775,414,38,"569.95",850,414,22609
10,"LLANQUIHUE","PUERTO MONTT","COLEGIO COLONOS DE ALERCE","HC - DIURNO","SUBVENC",25,"480.68","675.0","285.5",25,"475.32",716,289,25,"486.04",648,282,13,"486.46",646,374,14,"475.86",686,309,32,"537.13",779,387,32,"565.72",850,387,22560
10,"LLANQUIHUE","PUERTO MONTT","COLEGIO CREACION LA ARAUCANA","HC - DIURNO","SUBVENC",39,"493.63","585.0","359.5",39,"505.49",613,362,39,"481.77",627,330,20,"519.35",637,374,21,"483.76",571,375,40,"494.48",667,387,40,"495.6",686,387,40343
10,"LLANQUIHUE","PUERTO MONTT","COLEGIO DOMINGO SANTA MARIA","HC - DIURNO","SUBVENC",95,"572.53","768.5","407.5",95,"562.93",786,407,95,"582.13",751,353,44,"549.07",669,374,65,"530.85",751,392,95,"505.77",748,365,95,"518.78",850,365,22434
10,"LLANQUIHUE","PUERTO MONTT","COLEGIO INMACULADA CONCEPCION","HC - DIURNO","SUBVENC",80,"596.37","721.5","401.0",80,"606.79",775,352,80,"585.95",734,393,39,"579.74",743,399,52,"599.06",703,407,81,"580.96",783,410,81,"598.19",850,410,7707
10,"LLANQUIHUE","PUERTO MONTT","COLEGIO INNOVASUR","HC - DIURNO","SUBVENC",15,"427.37","547.0","305.5",15,"435.73",571,305,15,"419.00",540,306,10,"474.00",553,359,8,"427.63",559,285,19,"480.74",612,241,19,"482.21",622,241,40297
10,"LLANQUIHUE","PUERTO MONTT","COLEGIO LAFQUEN MONTESSORI","HC - DIURNO","SUBVENC",10,"511.65","626.0","395.0",10,"523.90",639,381,10,"499.40",634,409,3,"502.67",607,343,4,"496.25",637,407,11,"560.64",696,414,11,"584.55",795,414,22467
10,"LLANQUIHUE","PUERTO MONTT","COLEGIO PUERTO MONTT","HC - DIURNO","SUBVENC",50,"504.48","678.0","369.5",50,"497.64",705,289,50,"511.32",651,330,24,"505.13",650,387,31,"498.52",660,261,53,"515.28",752,361,53,"544.34",850,361,22306
10,"LLANQUIHUE","PUERTO MONTT","COLEGIO PUMANQUE","HC - DIURNO","SUBVENC",17,"483.18","606.5","357.0",17,"481.41",677,226,17,"484.94",614,306,12,"497.33",650,343,7,"456.86",539,285,18,"490.67",595,416,18,"498.28",657,416,40316
10,"LLANQUIHUE","PUERTO MONTT","COLEGIO SALESIANO P. JOSE FERNANDEZ PEREZ","HC - DIURNO","SUBVENC",42,"567.37","653.5","454.5",42,"570.50",736,430,42,"564.24",644,393,13,"576.77",674,479,33,"533.82",629,392,43,"601.81",698,490,43,"627.05",799,490,7699
10,"LLANQUIHUE","PUERTO MONTT","COLEGIO SANTO TOMAS DE AQUINO","HC - DIURNO","SUBVENC",66,"581.96","747.0","352.5",66,"581.03",775,352,66,"582.89",801,353,35,"578.71",794,374,43,"560.23",768,351,69,"553.91",744,399,69,"579.14",850,399,7706
10,"LLANQUIHUE","PUERTO MONTT","COLEGIO TECNICO NACIONES UNIDAS","HC - DIURNO","SUBVENC",32,"469.59","631.0","329.0",32,"487.47",705,305,32,"451.72",589,282,19,"466.63",637,286,17,"452.12",539,261,32,"546.56",725,399,32,"577.63",850,399,40256
10,"LLANQUIHUE","PUERTO MONTT","INSTITUTO DEL PACIFICO","HC - DIURNO","SUBVENC",37,"475.76","621.0","357.0",37,"463.38",646,305,37,"488.14",659,259,21,"509.52",641,399,30,"473.70",598,328,39,"512.72",754,371,39,"527.64",839,371,22200
10,"LLANQUIHUE","PUERTO MONTT","INSTITUTO INGLES ANTUQUENU","HC - DIURNO","SUBVENC",20,"463.00","625.5","341.0",20,"448.60",669,352,20,"477.40",611,330,6,"451.67",503,387,14,"447.00",653,328,22,"513.50",678,410,22,"552.95",850,410,22499
10,"LLANQUIHUE","PUERTO MONTT","PATAGONIA COLLEGE","HC - DIURNO","SUBVENC",31,"613.18","769.5","505.0",31,"616.81",762,496,31,"609.55",834,488,15,"633.87",822,491,20,"612.75",744,422,31,"590.00",777,414,31,"620.19",850,414,22692
10,"LLANQUIHUE","CALBUCO","ESCUELA RURAL EL SEMBRADOR","HC - DIURNO","MUNICIPAL",2,"455.25","466.0","444.5",2,"454.00",464,444,2,"456.50",488,425,1,"359.00",359,359,2,"421.00",450,392,10,"546.50",655,441,10,"560.2",732,441,7776
10,"LLANQUIHUE","CALBUCO","ESCUELA RURAL PARGUA","HC - DIURNO","MUNICIPAL",3,"367.83","411.5","343.0",3,"327.67",416,215,3,"408.00",471,282,3,"423.67",485,307,NA,"",NA,NA,4,"568.50",637,502,4,"576.25",653,502,7775
10,"LLANQUIHUE","CALBUCO","LICEO FCO. HERNANDEZ ORTIZ-PIZARRO","HC - DIURNO","MUNICIPAL",31,"442.39","590.5","289.0",31,"440.61",661,274,31,"444.16",589,226,25,"448.76",637,286,6,"397.17",504,328,35,"501.77",754,344,35,"517.2",850,344,22691
10,"LLANQUIHUE","CALBUCO","LICEO POLITECNICO DE CALBUCO","HC - DIURNO","MUNICIPAL",58,"437.30","585.0","300.0",58,"443.03",613,305,58,"431.57",589,211,31,"462.81",600,231,37,"428.00",545,309,71,"539.72",744,391,71,"559.37",847,391,7772
10,"LLANQUIHUE","CALBUCO","COLEGIO SAN MIGUEL","HC - DIURNO","SUBVENC",57,"543.27","710.0","367.5",57,"542.19",749,274,57,"544.35",706,425,30,"554.10",710,307,39,"531.59",669,375,58,"569.60",766,393,58,"580.1",813,393,7826
10,"LLANQUIHUE","COCHAMO","ESCUELA FRONTERIZA JUAN SOLER MANFREDINI","HC - DIURNO","MUNICIPAL",5,"463.40","583.5","395.5",5,"481.80",618,398,5,"445.00",549,374,1,"628.00",628,628,4,"423.75",549,309,8,"597.50",742,496,8,"676.13",850,496,7753
10,"LLANQUIHUE","FRESIA","LICEO CARLOS IBAÑEZ DEL CAMPO","HC - DIURNO","MUNICIPAL",21,"456.60","574.5","349.0",21,"469.05",613,340,21,"444.14",545,282,18,"475.94",628,307,9,"437.56",534,261,28,"561.14",744,408,28,"583.36",850,408,7941
10,"LLANQUIHUE","FRESIA","COLEGIO PURISIMO CORAZON DE MARIA","HC - DIURNO","SUBVENC",55,"482.55","635.0","335.0",55,"473.38",633,305,55,"491.73",637,306,32,"495.50",628,387,41,"473.05",644,309,62,"521.45",740,363,62,"533.63",850,363,7942
10,"LLANQUIHUE","FRUTILLAR","LICEO IGNACIO CARRERA PINTO","HC - DIURNO","MUNICIPAL",28,"486.45","622.5","346.5",28,"481.79",646,340,28,"491.11",719,282,21,"472.57",710,286,19,"472.32",623,328,29,"565.41",732,455,29,"588.9",829,455,22022
10,"LLANQUIHUE","FRUTILLAR","INSTITUTO ALEMAN DE FRUTILLAR","HC - DIURNO","PAGADO",9,"627.50","746.5","546.5",9,"602.00",725,514,9,"653.00",768,526,4,"609.25",669,570,8,"583.00",708,462,9,"639.44",762,474,9,"693.78",850,474,8000
10,"LLANQUIHUE","FRUTILLAR","COLEGIO PART. N° 244 MADRE DE DIOS","HC - DIURNO","SUBVENC",21,"546.95","681.5","340.0",21,"555.95",695,398,21,"537.95",668,282,21,"543.19",664,343,14,"527.43",677,392,22,"579.82",750,466,22,"598.73",847,466,7989
10,"LLANQUIHUE","LOS MUERMOS","COLEGIO INGLES MABEL CONDEMARIN","HC - DIURNO","MUNICIPAL",19,"429.39","558.0","293.5",19,"420.42",576,305,19,"438.37",585,282,13,"450.46",595,326,11,"424.64",559,309,22,"502.73",655,412,22,"551.5",850,412,22309
10,"LLANQUIHUE","LOS MUERMOS","LICEO PUNTA DE RIELES","HC - DIURNO","MUNICIPAL",11,"377.23","463.0","269.5",11,"349.36",438,242,11,"405.09",488,282,8,"398.00",430,359,2,"394.00",437,351,15,"523.47",715,429,15,"590.53",850,429,22012
10,"LLANQUIHUE","LOS MUERMOS","COLEGIO SAN CRISTOBAL","HC - DIURNO","SUBVENC",3,"486.00","591.5","384.5",3,"465.67",594,289,3,"506.33",589,450,2,"562.50",595,530,3,"513.33",619,392,3,"605.00",750,383,3,"622.33",781,383,22262
10,"LLANQUIHUE","LOS MUERMOS","LICEO POLIVALENTE RAMON ANGEL JARA","HC - DIURNO","SUBVENC",60,"469.90","608.5","339.0",60,"468.17",653,305,60,"471.63",640,306,29,"473.07",650,237,34,"471.82",616,235,64,"510.42",756,346,64,"526.58",850,346,7907
10,"LLANQUIHUE","LLANQUIHUE","LICEO POLITECNICO HOLANDA","HC - DIURNO","MUNICIPAL",18,"403.50","522.5","274.0",18,"413.22",508,242,18,"393.78",549,282,14,"451.43",539,343,7,"411.43",504,230,21,"504.10",713,395,21,"535.1",850,395,7956
10,"LLANQUIHUE","LLANQUIHUE","COLEGIO SAINT PAUL COLLEGE","HC - DIURNO","SUBVENC",28,"525.52","638.5","416.0",28,"520.25",669,352,28,"530.79",656,409,9,"525.89",650,399,20,"514.70",644,392,28,"644.36",775,439,28,"701.25",850,439,22602
10,"LLANQUIHUE","MAULLIN","LICEO CAPITAN DE FRAGATA FRANCISCO VIDAL GORMAZ","HC - DIURNO","MUNICIPAL",21,"441.90","585.5","254.0",21,"431.62",576,226,21,"452.19",651,282,15,"436.07",525,264,11,"456.09",605,285,24,"539.04",768,387,24,"561.54",850,387,7830
10,"LLANQUIHUE","MAULLIN","LICEO CARELMAPU","HC - DIURNO","MUNICIPAL",47,"409.76","533.5","307.5",47,"413.62",531,237,47,"405.89",540,234,24,"449.92",591,359,35,"428.14",517,285,49,"533.04",717,393,49,"557.88",834,393,22655
10,"LLANQUIHUE","PUERTO VARAS","LICEO PEDRO AGUIRRE CERDA","HC - DIURNO","MUNICIPAL",47,"439.19","604.5","256.5",47,"439.55",669,231,47,"438.83",627,282,30,"440.07",549,243,29,"395.97",640,235,54,"481.96",665,371,54,"488.04",713,371,7720
10,"LLANQUIHUE","PUERTO VARAS","COLEGIO ALEMAN DE PUERTO VARAS","HC - DIURNO","PAGADO",42,"625.63","785.0","413.0",42,"601.17",786,317,42,"650.10",834,509,21,"581.33",696,440,32,"593.50",809,407,42,"581.98",748,420,42,"595.12",817,420,7435
10,"LLANQUIHUE","PUERTO VARAS","COLEGIO GERMANIA DEL VERBO DIVINO","HC - DIURNO","PAGADO",44,"647.02","756.5","520.5",44,"645.66",807,484,44,"648.39",834,480,21,"645.19",780,491,26,"651.46",799,510,44,"594.25",789,383,44,"605.95",845,383,7742
10,"LLANQUIHUE","PUERTO VARAS","COLEGIO PUERTO VARAS","HC - DIURNO","PAGADO",54,"643.69","751.5","512.0",54,"629.24",775,484,54,"658.13",817,540,26,"617.04",735,430,34,"652.71",809,517,54,"645.13",787,498,54,"658.52",842,498,22144
10,"LLANQUIHUE","PUERTO VARAS","COLEGIO FELMER NIKLITSCHEK","HC - DIURNO","SUBVENC",41,"582.05","676.0","476.0",41,"578.24",716,452,41,"585.85",784,409,29,"579.00",717,457,27,"562.85",677,450,41,"558.27",760,412,41,"567.73",850,412,7743
10,"LLANQUIHUE","PUERTO VARAS","COLEGIO INMACULADA CONCEPCION PUERTO VARAS","HC - DIURNO","SUBVENC",53,"549.17","766.5","405.0",53,"551.26",749,372,53,"547.08",784,374,27,"545.81",751,286,30,"515.80",690,328,54,"555.98",727,410,54,"572.44",805,410,7744
10,"CHILOE","CASTRO","LICEO FRANCISCO COLOANE","HC - DIURNO","MUNICIPAL",40,"436.93","595.5","282.0",40,"431.40",582,274,40,"442.45",637,259,28,"412.86",525,264,15,"424.13",559,285,48,"494.29",711,350,48,"528.85",850,350,22504
10,"CHILOE","CASTRO","LICEO GALVARINO RIVEROS CARDENAS","HC - DIURNO","MUNICIPAL",193,"554.16","765.0","346.5",193,"555.69",797,289,193,"552.62",768,234,104,"550.68",780,243,138,"532.09",744,309,202,"607.12",797,429,202,"621.41",850,429,8002
10,"CHILOE","CASTRO","COLEGIO CAHUALA INSULAR","HC - DIURNO","SUBVENC",26,"587.13","804.5","445.0",26,"595.04",786,438,26,"579.23",834,438,22,"549.82",685,374,23,"566.91",703,392,26,"614.62",789,445,26,"627.77",850,445,22211
10,"CHILOE","CASTRO","COLEGIO CARPE DIEM","HC - DIURNO","SUBVENC",27,"594.24","791.5","491.5",27,"581.74",749,407,27,"606.74",834,526,12,"568.25",655,449,20,"540.15",647,375,27,"654.89",807,523,27,"677.22",850,523,22155
